Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
1.735463800000000,75,0x23,0x80,Read,NAK
1.737556600000000,76,0x23,0x80,Read,NAK
1.739657480000000,77,0x23,0x80,Read,NAK
1.741751840000000,78,0x22,0x14,Write,ACK
1.743933960000000,79,0x23,0x80,Read,NAK
1.746026760000000,80,0x23,0x80,Read,NAK
1.749541240000000,81,0x23,0x80,Read,NAK
1.751635440000000,82,0x22,0x14,Write,ACK
1.753803440000000,83,0x23,0x80,Read,NAK
1.755910200000000,84,0x23,0x80,Read,NAK
1.759424800000000,85,0x23,0x80,Read,NAK
1.761518960000000,86,0x22,0x14,Write,ACK
1.763641760000000,87,0x23,0x80,Read,NAK
1.765779880000000,88,0x23,0x80,Read,NAK
1.769308440000000,89,0x23,0x80,Read,NAK
1.771402680000000,90,0x22,0x14,Write,ACK
1.773525600000000,91,0x23,0x80,Read,NAK
1.775663800000000,92,0x23,0x80,Read,NAK
1.779192240000000,93,0x23,0x80,Read,NAK
1.781286520000000,94,0x22,0x14,Write,ACK
1.783409360000000,95,0x23,0x81,Read,NAK
1.785502080000000,96,0x23,0x81,Read,NAK
1.787657720000000,97,0x23,0x81,Read,NAK
1.789751920000000,98,0x22,0x22,Write,ACK
1.790698920000000,98,0x22,0x01,Write,ACK
1.792821640000000,99,0x23,0x80,Read,NAK
1.794914360000000,100,0x23,0x80,Read,ACK
1.795828960000000,100,0x23,0x01,Read,ACK
1.796743480000000,100,0x23,0x23,Read,ACK
1.797703360000000,100,0x23,0x5A,Read,ACK
1.798617880000000,100,0x23,0x3A,Read,ACK
1.799532440000000,100,0x23,0x15,Read,ACK
1.800447000000000,100,0x23,0x00,Read,ACK
1.801361520000000,100,0x23,0x01,Read,NAK
1.803470240000000,101,0x23,0x80,Read,NAK
1.805564440000000,102,0x22,0x14,Write,ACK
1.807687240000000,103,0x23,0x80,Read,NAK
1.809825440000000,104,0x23,0x80,Read,NAK
1.819214920000000,105,0x23,0x80,Read,NAK
1.821309120000000,106,0x22,0x12,Write,ACK
1.822256080000000,106,0x22,0x00,Write,ACK
1.823203040000000,106,0x22,0x14,Write,ACK
1.824150000000000,106,0x22,0x04,Write,ACK
1.825097000000000,106,0x22,0x00,Write,ACK
1.826043960000000,106,0x22,0x14,Write,ACK
1.828166720000000,107,0x23,0x80,Read,NAK
1.830324960000000,108,0x23,0x80,Read,NAK
1.832419160000000,109,0x22,0x12,Write,ACK
1.833366160000000,109,0x22,0x00,Write,ACK
1.834313120000000,109,0x22,0x40,Write,ACK
1.835260080000000,109,0x22,0x00,Write,ACK
1.836207040000000,109,0x22,0x00,Write,ACK
1.837154040000000,109,0x22,0x00,Write,ACK
1.839276880000000,110,0x23,0x80,Read,NAK
1.841431680000000,111,0x23,0x80,Read,NAK
1.843525800000000,112,0x22,0x12,Write,ACK
1.844472800000000,112,0x22,0x00,Write,ACK
1.845419760000000,112,0x22,0x40,Write,ACK
1.846366760000000,112,0x22,0x01,Write,ACK
1.847313720000000,112,0x22,0x00,Write,ACK
1.848260640000000,112,0x22,0x00,Write,ACK
1.850383360000000,113,0x23,0x80,Read,NAK
1.852543120000000,114,0x23,0x80,Read,NAK
1.854637280000000,115,0x22,0x12,Write,ACK
1.855584240000000,115,0x22,0x00,Write,ACK
1.856531120000000,115,0x22,0x40,Write,ACK
1.857478080000000,115,0x22,0x00,Write,ACK
1.858425000000000,115,0x22,0x00,Write,ACK
1.859371960000000,115,0x22,0x01,Write,ACK
1.861494640000000,116,0x23,0x80,Read,NAK
1.863654960000000,117,0x23,0x80,Read,NAK
1.865749160000000,118,0x22,0x12,Write,ACK
1.866696120000000,118,0x22,0x00,Write,ACK
1.867643120000000,118,0x22,0x40,Write,ACK
1.868590120000000,118,0x22,0x00,Write,ACK
1.869537080000000,118,0x22,0x00,Write,ACK
1.870484040000000,118,0x22,0x02,Write,ACK
1.872606800000000,119,0x23,0x80,Read,NAK
1.874767120000000,120,0x23,0x80,Read,NAK
1.876861320000000,121,0x22,0x12,Write,ACK
1.877808240000000,121,0x22,0x00,Write,ACK
1.878755200000000,121,0x22,0x40,Write,ACK
1.879702160000000,121,0x22,0x00,Write,ACK
1.880649160000000,121,0x22,0x00,Write,ACK
1.881596120000000,121,0x22,0x03,Write,ACK
1.883718880000000,122,0x23,0x80,Read,NAK
1.885879000000000,123,0x23,0x80,Read,NAK
1.887973120000000,124,0x22,0x12,Write,ACK
1.888920040000000,124,0x22,0x00,Write,ACK
1.889867000000000,124,0x22,0x40,Write,ACK
1.890813960000000,124,0x22,0x00,Write,ACK
1.891760960000000,124,0x22,0x00,Write,ACK
1.892707960000000,124,0x22,0x04,Write,ACK
1.894830760000000,125,0x23,0x80,Read,NAK
1.896991160000000,126,0x23,0x80,Read,NAK
1.899085280000000,127,0x22,0x12,Write,ACK
1.900032240000000,127,0x22,0x00,Write,ACK
1.900979200000000,127,0x22,0x40,Write,ACK
1.901926160000000,127,0x22,0x00,Write,ACK
1.902873120000000,127,0x22,0x00,Write,ACK
1.903820080000000,127,0x22,0x05,Write,ACK
1.905942840000000,128,0x23,0x80,Read,NAK
1.908103120000000,129,0x23,0x80,Read,NAK
1.910211200000000,130,0x22,0x12,Write,ACK
1.911144280000000,130,0x22,0x00,Write,ACK
1.912091280000000,130,0x22,0x40,Write,ACK
1.913038320000000,130,0x22,0x00,Write,ACK
1.913985280000000,130,0x22,0x00,Write,ACK
1.914932280000000,130,0x22,0x06,Write,ACK
1.917055080000000,131,0x23,0x80,Read,NAK
1.919229160000000,132,0x23,0x80,Read,NAK
1.921323280000000,133,0x22,0x12,Write,ACK
1.922270280000000,133,0x22,0x00,Write,ACK
1.923217280000000,133,0x22,0x40,Write,ACK
1.924150360000000,133,0x22,0x00,Write,ACK
1.925097400000000,133,0x22,0x00,Write,ACK
1.926044360000000,133,0x22,0x07,Write,ACK
1.928167200000000,134,0x23,0x80,Read,NAK
1.930341520000000,135,0x23,0x80,Read,NAK
1.932435720000000,136,0x22,0x12,Write,ACK
1.933382760000000,136,0x22,0x00,Write,ACK
1.934329720000000,136,0x22,0x40,Write,ACK
1.935276720000000,136,0x22,0x00,Write,ACK
1.936209760000000,136,0x22,0x00,Write,ACK
1.937156760000000,136,0x22,0x08,Write,ACK
1.939293480000000,137,0x23,0x80,Read,NAK
1.941453880000000,138,0x23,0x80,Read,NAK
1.943548080000000,139,0x22,0x12,Write,ACK
1.944495080000000,139,0x22,0x00,Write,ACK
1.945442040000000,139,0x22,0x40,Write,ACK
1.946389040000000,139,0x22,0x00,Write,ACK
1.947336040000000,139,0x22,0x00,Write,ACK
1.948283040000000,139,0x22,0x09,Write,ACK
1.950405800000000,140,0x23,0x80,Read,NAK
1.952566000000000,141,0x23,0x80,Read,NAK
